day,hour,scenario_1,scenario_2,scenario_3,scenario_4,scenario_5,scenario_6,scenario_7,scenario_8,scenario_9,scenario_10,scenario_11,scenario_12,scenario_13,scenario_14,scenario_15,scenario_16,scenario_17,scenario_18,scenario_19,scenario_20,scenario_21,scenario_22,scenario_23,scenario_24,scenario_25,scenario_26,scenario_27,scenario_28,scenario_29,scenario_30,scenario_31,scenario_32,scenario_33,scenario_34,scenario_35,scenario_36,scenario_37,scenario_38,scenario_39,scenario_40,scenario_41,scenario_42,scenario_43,scenario_44,scenario_45,scenario_46,scenario_47,scenario_48,scenario_49,scenario_50,scenario_51,scenario_52,scenario_53,scenario_54,scenario_55,scenario_56,scenario_57,scenario_58,scenario_59,scenario_60,scenario_61,scenario_62,scenario_63,scenario_64,scenario_65,scenario_66,scenario_67,scenario_68,scenario_69,scenario_70,scenario_71,scenario_72,scenario_73,scenario_74,scenario_75,scenario_76,scenario_77,scenario_78,scenario_79,scenario_80,scenario_81,scenario_82,scenario_83,scenario_84,scenario_85,scenario_86,scenario_87,scenario_88,scenario_89,scenario_90,scenario_91,scenario_92,scenario_93,scenario_94,scenario_95,scenario_96,scenario_97,scenario_98,scenario_99,scenario_100
44,1056,1819.982439,1716.0385,1580.091371,1708.01793,1614.704928,1609.304877,1635.376144,1677.99962,1741.450905,1589.297461,1596.857929,1630.057244,1711.823774,1642.769856,1699.484737,1703.994624,1557.042018,1781.115392,1709.275112,1621.159071,1527.930496,1709.090879,1832.093438,1819.453776,1718.848857,1804.304658,1599.24412,1685.541583,1578.688876,1716.270119,1505.088237,1849.850786,1579.462815,1742.103805,1773.940637,1772.244421,1754.075714,1749.554073,1673.344603,1861.422128,1807.275237,1654.587015,1686.925217,1700.44193,1588.963045,1748.170411,1744.523794,1573.748477,1799.30637,1594.17655,1652.966407,1668.233618,1672.156274,1685.541844,1673.861766,1749.785419,1657.121682,1625.501046,1836.065505,1817.030452,1679.370992,1703.448015,1753.086712,1739.754402,1498.224251,1822.625094,1927.237541,1608.353829,1693.254587,1733.742508,1807.381011,1572.034957,1666.945555,1733.931736,1664.051347,1679.324268,1766.664477,1647.442024,1625.020662,1707.956182,1635.981602,1685.174535,1564.221917,1725.946857,1655.690829,1663.987889,1681.689056,1734.584761,1739.01267,1575.627004,1646.576712,1715.056942,1751.228885,1643.531686,1630.058461,1695.691346,1601.580263,1635.125852,1563.729685,1730.341868
45,1057,1463.468241,1510.022566,1480.643637,1537.492962,1617.27721,1495.206211,1517.736987,1367.203987,1532.481151,1566.702521,1554.157647,1564.269909,1554.767881,1617.25478,1551.162816,1595.031846,1564.69286,1644.130576,1618.458322,1513.160306,1607.361395,1601.784536,1366.588082,1512.402912,1565.130401,1459.874125,1485.524832,1457.059532,1588.304077,1623.031673,1536.848863,1447.767169,1579.404962,1506.355807,1432.295691,1533.904544,1678.222491,1424.345322,1483.791959,1497.980645,1474.74316,1415.76228,1764.755972,1377.488213,1612.181142,1655.789578,1476.700341,1580.856086,1506.243153,1400.354275,1494.137378,1488.615952,1477.835116,1482.633875,1632.556056,1531.529073,1562.594478,1579.923563,1489.051175,1509.417601,1436.893602,1543.990901,1469.650874,1512.270005,1549.367302,1518.092801,1586.182062,1317.30538,1512.77487,1593.799255,1741.705563,1440.145832,1564.850717,1755.698142,1537.152156,1623.477995,1543.852339,1626.979044,1553.557329,1580.211601,1625.524985,1681.59618,1387.348207,1561.216074,1330.843621,1592.517503,1486.37979,1510.404848,1639.694475,1501.776001,1509.703941,1622.393997,1470.697396,1477.322545,1597.531665,1432.18182,1460.866438,1492.953141,1481.837369,1573.752367
45,1058,1457.953286,1498.248594,1502.745548,1414.760094,1544.347629,1400.169509,1526.10013,1380.631946,1498.263212,1461.836048,1514.646239,1407.213576,1475.369484,1440.896644,1434.394712,1421.591888,1482.618278,1303.921032,1439.119985,1501.352752,1379.981439,1416.033101,1398.807491,1276.784428,1457.564983,1399.664516,1333.924876,1291.261245,1517.126495,1313.15955,1488.784139,1421.818915,1404.68365,1401.19082,1367.724449,1440.006486,1555.218595,1521.697877,1559.815158,1492.328031,1486.341308,1435.144297,1465.08012,1494.888116,1491.454734,1407.02535,1369.898292,1409.940254,1443.349994,1357.832569,1458.837162,1441.069065,1514.95663,1534.278522,1578.558409,1562.625692,1394.147791,1519.357148,1446.662928,1490.293322,1411.204562,1506.371022,1339.866093,1536.876256,1302.621518,1514.340997,1446.374772,1343.306383,1499.67328,1444.409654,1411.18041,1557.516414,1455.436859,1467.192742,1523.757942,1438.399265,1516.269949,1530.999121,1388.750364,1397.196514,1507.527451,1453.112179,1370.233223,1488.24945,1385.821602,1386.996855,1422.938589,1444.951314,1547.725234,1302.973326,1467.39437,1399.929032,1364.861061,1281.652695,1461.250727,1318.537877,1493.226533,1457.047019,1426.990145,1489.699678
45,1059,1483.04674,1439.988402,1547.784717,1512.111901,1686.01937,1511.066372,1511.983843,1405.374736,1509.856,1469.321437,1495.469479,1523.358487,1379.542128,1387.18179,1400.080135,1400.729135,1355.574696,1326.10315,1416.438307,1483.034133,1438.483791,1541.75237,1354.444626,1390.992125,1504.561863,1612.671649,1412.511765,1420.473558,1589.176969,1556.281827,1427.639902,1527.300151,1531.168512,1377.586282,1457.38864,1402.884916,1503.42136,1444.202422,1636.074002,1329.514029,1478.945225,1416.87922,1368.356513,1465.321665,1606.000443,1326.63735,1420.468207,1368.822156,1472.711757,1300.677477,1454.304334,1491.631395,1563.761056,1488.916747,1536.387384,1467.499424,1452.631832,1514.481059,1520.925053,1523.889808,1486.506366,1356.529682,1380.945042,1520.859301,1385.910292,1380.610751,1471.765091,1442.771587,1560.64129,1496.041047,1433.448772,1550.252712,1415.63576,1463.527756,1300.85426,1383.551242,1499.59999,1333.59604,1420.778533,1401.872947,1550.376886,1446.034448,1457.497455,1363.730099,1476.643157,1531.947522,1581.223321,1508.948823,1393.759292,1426.048608,1408.748791,1449.661114,1522.348435,1350.922058,1334.227135,1368.632123,1566.48395,1402.352484,1432.180633,1548.474958
45,1060,1671.77774,1605.332173,1322.882259,1472.256163,1329.957086,1489.475447,1501.137981,1421.507419,1499.143898,1488.720834,1525.717734,1580.839518,1660.312034,1593.169463,1443.982874,1505.801846,1445.705594,1582.014835,1561.670042,1502.163857,1459.626528,1621.882175,1410.350453,1564.872278,1475.868527,1662.524943,1404.098615,1531.295977,1376.057959,1485.991905,1498.982393,1529.49794,1613.709117,1577.102038,1554.339536,1563.853832,1455.760394,1557.674188,1618.504986,1467.110868,1517.557567,1493.427256,1375.627502,1502.619981,1484.064515,1413.026025,1636.705998,1488.046444,1558.002923,1489.656887,1487.675278,1599.944184,1514.0638,1477.72259,1732.860856,1484.779392,1637.345824,1545.483485,1442.972734,1504.51846,1566.901877,1437.089546,1408.085895,1576.267122,1398.611281,1563.785939,1451.324917,1374.685452,1534.568948,1681.554531,1635.688847,1513.449433,1312.014285,1451.169911,1442.191174,1434.358422,1587.5037,1547.471005,1652.088341,1518.338369,1427.458543,1461.30298,1406.086688,1468.294608,1391.949753,1573.163626,1505.165228,1521.737389,1532.928381,1389.088609,1459.689413,1496.220507,1591.738642,1451.848266,1462.645719,1594.900971,1443.842247,1449.476588,1486.628762,1516.016978
45,1061,1773.034039,1696.947232,1575.371486,1814.163174,1592.073515,1554.391252,1653.341572,1483.73857,1647.286734,1616.927687,1665.530048,1641.131542,1756.064313,1604.946671,1504.837647,1487.385619,1794.89979,1759.72352,1651.065766,1715.792177,1740.293795,1639.99104,1828.26212,1599.709095,1785.870209,1710.166829,1590.230215,1661.981007,1758.475624,1601.174679,1449.587896,1910.014279,1610.027508,1704.991,1561.056326,1844.109563,1717.626039,1595.179221,1709.321396,1610.273158,1450.511079,1645.390494,1660.465063,1532.209514,1791.399053,1657.693548,1661.622806,1749.880645,1680.933839,1712.034287,1648.569525,1649.411563,1662.51929,1720.348421,1857.423425,1834.633412,1666.816507,1587.823061,1571.187729,1589.739242,1753.590502,1636.905722,1665.498326,1580.937728,1729.952541,1662.317002,1753.011141,1767.579804,1676.164213,1773.216262,1690.518425,1626.322895,1824.208709,1595.840475,1639.762297,1518.324136,1779.36308,1663.236691,1718.034143,1777.468743,1716.912482,1538.507403,1569.884019,1727.505235,1703.330821,1747.516478,1585.358405,1654.995244,1734.497051,1624.033549,1710.676015,1828.402356,1892.530504,1731.99298,1622.286133,1616.88848,1792.402239,1700.79021,1824.835212,1593.482211
45,1062,2095.983119,1970.014198,2112.152651,2106.439858,1945.120899,1811.610828,1982.333523,1993.792456,1889.712885,2168.699636,2021.203689,2084.284765,2140.31869,2055.030934,1919.317638,2179.932111,1944.169242,2044.062139,2055.312574,2021.055171,1896.052597,2115.606613,2068.01804,2030.139029,1973.19398,1899.378315,2134.152894,1854.151981,1820.896992,1947.581443,1979.367088,1875.448552,1883.678946,2037.708815,1897.126953,1959.683101,1997.559894,2112.950204,1907.32278,2057.658219,1916.776376,2053.700225,1990.859088,1928.863464,1862.525824,1945.31453,2070.120339,1985.254723,1980.490598,1982.551553,2101.221564,1954.630992,1914.556287,1920.424609,1998.605091,1994.158295,1888.274447,1925.617937,2052.596338,1933.101795,1996.149691,1752.11363,1955.921895,1742.288834,2157.866797,2123.825017,2062.213062,2015.336494,1966.586304,2000.330127,1906.486995,1978.54872,2093.717358,1946.044036,1998.694536,1989.14972,2021.450424,1968.595639,1873.111254,2224.206928,1861.649966,1922.259682,1794.782128,2044.910081,1904.651013,1908.973987,2012.718265,2022.743233,2104.862543,2109.5051,2081.918747,2100.536024,1890.479127,1978.771549,2082.986367,2036.731829,2204.340568,1981.65274,2078.532828,1934.817117
45,1063,2500.615374,2332.208208,2418.613273,2375.4666,2494.479985,2448.534539,2521.355925,2574.450069,2681.109062,2322.233388,2279.94233,2467.889688,2376.337518,2411.417753,2434.187577,2408.897472,2460.429945,2467.698116,2254.567305,2534.190083,2412.374427,2572.494161,2515.559655,2517.23721,2506.705266,2400.515183,2509.645103,2399.72082,2306.270226,2327.723697,2495.833884,2397.898954,2416.120479,2426.999317,2383.188361,2262.642024,2476.281173,2391.631453,2310.274517,2664.46425,2546.479293,2420.683966,2408.929851,2452.779846,2265.756051,2619.970788,2445.834962,2501.515215,2409.751872,2452.337515,2443.868232,2575.691406,2329.065941,2650.005795,2559.001643,2395.07877,2300.058019,2343.61036,2220.587313,2287.080645,2509.943075,2334.627776,2337.150233,2281.151962,2312.906657,2545.6416,2437.303106,2435.437506,2483.273583,2408.922093,2195.782099,2424.62986,2206.616195,2255.549653,2374.829151,2433.274987,2545.188953,2507.169389,2620.097217,2423.767678,2584.071856,2437.521732,2537.521724,2290.543995,2354.648723,2517.568382,2407.651447,2352.128934,2580.413064,2412.530913,2306.088232,2406.724346,2432.533377,2414.859569,2477.306143,2320.530848,2620.607851,2544.380721,2518.894731,2524.038722
45,1064,2598.433103,2787.974955,2514.078678,2705.478241,2773.003945,2607.291171,2790.103196,2749.921775,2568.282544,2743.150746,2638.068615,2636.027537,2632.409457,2689.434329,2891.039752,2625.506687,2607.819675,2618.971189,2775.349583,2745.380132,2670.94791,2446.21026,2694.383789,2756.021246,2523.889809,2774.813253,2646.889076,2819.388421,2503.742951,2622.829334,2666.948625,2594.980039,2541.139278,2557.321651,2480.710907,2671.140009,2609.537543,2719.738803,2636.827938,2508.650827,2914.341574,2448.339789,2764.835955,2805.920696,2804.342847,2845.956913,2526.87854,2713.853308,2558.16647,2715.296291,2536.274144,2840.516956,2477.663126,2616.234365,2518.398151,2822.161297,2664.079974,2937.318832,2521.151649,2523.646135,2745.235915,2319.142241,2810.08886,2683.587806,2539.971553,2757.950612,2538.757374,2839.218135,2651.489333,2695.596661,2683.081557,2742.24505,2683.060411,2652.915917,2564.465103,2728.155946,2737.028334,2705.875839,2834.564603,2625.161485,2761.935151,2614.344496,2692.645325,2508.319796,2687.199977,2811.554664,2583.658166,2835.924616,2774.861407,2762.262062,2508.708608,2818.857671,2669.481178,2543.892121,2638.547485,2803.477968,2705.63272,2697.065165,2579.982052,2540.220304
45,1065,2797.309785,2711.572597,2583.490515,2697.519183,2616.141024,2572.713849,2751.099921,2870.252687,2649.919915,2877.124292,2716.223747,2560.327725,2850.242344,2479.873224,3142.379306,2940.661226,2946.56007,3117.061356,2860.054937,2876.218487,2967.341492,2630.774322,2724.942377,2638.078462,2763.957332,2703.439933,2714.565503,2835.229198,2694.182805,2463.797459,2864.117813,2924.932221,2637.499877,2802.298066,2860.29695,2817.841297,2737.965045,2647.786363,2910.619112,2803.146351,2895.547031,2862.656848,2781.185964,2817.885967,2867.251139,3072.661583,2975.704368,3018.933952,2660.18899,2734.612585,2690.439965,2840.785213,2737.535655,2725.226834,2676.14509,2999.513192,2842.039914,2668.508873,2675.737174,2779.088747,2545.496682,2986.283176,2730.595158,2787.493592,2772.461813,3017.490393,2834.494649,2841.954237,2826.476578,2763.981406,2872.042883,2742.224519,2834.451575,2812.864461,2882.927755,2932.061183,2642.951304,2913.126242,2763.736697,2829.369091,2950.592191,2741.008038,2864.439474,2428.805812,2921.895926,2683.41246,2882.343986,2781.574468,2475.899547,2865.208287,2667.348254,2573.117367,2885.794003,2791.861943,2683.460275,2990.166745,2577.888103,2642.631906,2803.251707,2886.72794
45,1066,2728.848996,2660.662869,2701.424851,2843.350086,2891.22103,3073.451062,2873.803927,2793.499333,2791.417952,2882.743093,2869.953228,2759.891237,2879.922537,2833.746964,2966.168246,3099.785344,2822.456338,3063.617563,2577.648286,2752.047733,2878.637692,2734.093559,2790.707224,2802.227478,2726.645412,2970.462799,2979.327127,3068.815402,2795.070124,2916.555454,3020.517131,2949.565704,2765.281279,2983.473057,2963.482029,2931.061978,3096.983094,2956.088453,2904.730169,2859.523244,2954.11673,3053.985534,3425.470689,2862.24748,2967.288694,2987.946774,3264.466392,3149.122487,3137.746957,2908.08621,2718.004551,3117.380431,3135.260555,3067.124529,2997.134994,2959.633751,2880.461475,2977.284975,3069.101859,2608.817824,2777.392666,2894.685072,2757.125685,2790.472376,2971.631156,2988.150799,2902.707062,2777.756897,2873.918515,2701.54963,2668.414122,2893.162515,2935.277023,2923.180133,2854.280512,2898.129222,2915.397649,3100.804236,2800.306811,2659.294331,3098.37298,2893.825269,2950.989869,2862.397215,2938.754205,2964.294377,2936.420629,2968.415127,2952.557557,2819.507472,2958.682556,2862.04682,3115.899833,2896.216746,3060.812604,3055.001267,2831.293122,3049.062674,2926.617295,3183.48119
45,1067,3020.027316,3043.420845,2829.950108,3080.760783,2882.016373,3184.497413,2970.051728,2791.646447,2703.733207,3050.703011,2697.447751,2890.489465,3152.929672,3048.996063,2842.066079,2937.687527,3041.153535,3025.854353,2770.254646,2991.035375,2768.22016,3126.69484,2846.590159,3106.923718,3152.03063,3022.305514,2795.676526,2848.355803,2994.895841,2933.085187,2803.975107,3241.840095,2755.178629,2896.046716,2859.029957,2968.882421,2998.679854,2973.57997,3234.024144,2898.966708,3305.228263,3147.986533,3022.918509,2912.857668,3014.188713,2827.045957,3044.761253,3136.868776,2972.871769,3095.858475,2885.36687,2760.555412,2875.554862,2971.523194,2875.423492,3088.318328,2939.014755,3014.084363,2939.561671,2735.504358,2956.181135,2866.815492,3051.334781,3040.456828,2966.839599,3044.995979,3059.74613,2938.301313,2805.672836,2847.756876,2842.434581,2937.751144,2861.167551,3119.366666,2892.151835,2817.064965,3007.481201,3101.109846,3177.936269,2770.045708,2974.513805,3069.705976,2844.636556,3204.484425,2721.608456,3106.816887,2845.620786,2885.117371,3055.758753,2902.604895,3098.421183,2954.112507,2693.615702,2703.358311,2976.130698,2808.185859,2969.50061,2993.79488,3034.936089,2932.120139
45,1068,2754.941664,2947.90414,2735.811794,2999.864172,2856.093484,2799.043167,2912.882375,2684.775262,2872.875728,2941.311397,2744.107623,2912.074419,2820.483745,2866.504803,2929.57908,2951.082574,2658.767506,2949.248631,2820.569307,2819.736674,3017.691519,2919.963908,2999.008056,2948.359851,2628.377667,2818.302071,2803.096057,2920.50515,2907.447105,2817.967794,2691.209614,2745.196626,2631.580107,2704.752307,2831.942087,2962.626752,2979.997647,2833.063182,3021.816243,3113.954248,3066.986748,2917.311733,2969.730829,2752.244693,2639.007165,2899.196677,2758.679248,2745.825173,2779.716755,2688.835562,2656.60674,2641.089671,2805.309196,2855.492317,2581.762689,2722.616304,2982.587206,2945.987582,2831.216691,2654.279426,3039.58201,2804.645906,2725.35753,2883.461762,2903.332236,2716.794429,2808.640497,2595.883105,2586.658486,2844.545856,3016.097562,2863.27097,2681.980505,2823.724692,2897.859603,3214.059998,2884.429679,2925.87382,2802.028063,3009.200953,2865.533126,3056.896918,2739.064022,2994.994827,2689.69209,2754.008342,2788.421718,2819.934916,2975.251687,2994.483258,2699.425509,2751.810037,2825.542344,2595.053884,2808.205742,2718.732309,2727.570161,2993.933372,2876.167671,2944.360389
45,1069,2591.416657,2449.583485,2849.717618,2913.366216,2545.780193,2583.148407,2525.494265,2683.519086,2409.568362,2660.900435,2785.977253,2611.429874,2679.446267,2552.072148,2654.785271,2662.506796,2481.166389,2498.784467,2592.969768,2744.234163,2571.248883,2456.223441,2918.83309,2306.45916,2612.676752,2545.726847,2471.2768,2672.113941,2634.582961,2559.732866,2656.133144,2608.434588,2408.052817,2543.901167,2513.128562,2603.350452,2719.775821,2616.101514,2398.620826,2545.811739,2628.321409,2665.93519,2694.59278,2291.13352,2502.755025,2668.539795,2600.261894,2704.47947,2425.608177,2366.719957,2592.748406,2353.163281,2678.419536,2663.402843,2791.580588,2503.968111,2571.477568,2877.939738,2461.341274,2369.329061,2502.250539,2777.955238,2698.449981,2375.842555,2563.415915,2687.742618,2588.77312,2620.423679,2552.206809,2799.827303,2571.053238,2568.031569,2677.715677,2682.424902,2823.338088,2811.595961,2765.243383,2997.423769,2770.125637,2474.765867,2558.824634,2569.770577,2518.92974,2575.401384,2603.15962,2583.086789,2609.159523,2735.569709,2530.774571,2836.470016,2627.289491,2686.196374,2578.177533,2774.324037,2585.137034,2619.551016,2452.888967,2783.483132,2503.449013,2373.274863
45,1070,2662.424982,2545.620268,2628.632827,2687.629729,2235.250036,2536.699329,2689.552645,2540.339166,2582.167869,2615.751192,2605.441438,2496.713553,2423.541977,2457.433674,2632.730435,2399.831746,2517.890172,2418.374106,2629.339307,2529.680798,2719.654898,2369.416595,2555.955843,2461.398922,2437.479385,2689.478153,2556.111687,2533.419499,2572.221172,2793.445212,2361.219661,2413.921037,2470.953188,2424.201437,2653.379147,2740.660705,2322.097147,2175.85462,2439.312892,2776.239941,2556.376242,2473.623331,2542.274357,2328.010239,2556.602188,2530.9918,2623.239421,2687.823325,2509.197282,2336.930155,2617.282976,2554.688734,2470.475538,2464.044594,2632.145233,2432.796067,2398.733739,2393.403264,2548.211099,2707.801626,2606.781783,2770.260298,2559.674412,2539.932491,2534.790263,2653.785178,2457.957962,2729.277718,2521.459225,2680.839516,2702.625321,2801.734846,2595.169382,2598.4712,2804.529168,2685.879642,2540.783464,2568.130418,2595.811953,2529.254855,2373.640278,2676.642239,2597.128937,2464.146575,2685.558036,2566.239806,2744.59078,2563.500724,2462.619704,2556.405631,2485.612288,2813.460939,2283.129038,2438.929676,2508.062885,2552.722215,2530.167849,2521.085082,2424.988477,2777.344426
45,1071,2358.561131,2568.334091,2276.509188,2398.549138,2451.722799,2206.80416,2362.31941,2432.387343,2513.993469,2409.302663,2419.567606,2119.060418,2328.916681,2352.755763,2553.685479,2420.450473,2590.45907,2529.221774,2581.897865,2533.718128,2673.482416,2457.612304,2584.54878,2567.810202,2609.055544,2472.781568,2363.480492,2425.684906,2553.808734,2616.604038,2145.342768,2604.334617,2494.134536,2443.931799,2692.323146,2407.233507,2265.060433,2225.99285,2603.684752,2280.171478,2595.228807,2707.726913,2296.814841,2337.103631,2450.02368,2478.170286,2493.511299,2268.744888,2300.462937,2428.978526,2523.497327,2352.190606,2507.614345,2338.892647,2635.102109,2637.530597,2501.705918,2539.140804,2532.569005,2531.505839,2611.986812,2511.250188,2410.311078,2358.671232,2415.544801,2422.175034,2505.58225,2468.028975,2319.631624,2453.124677,2521.534579,2517.290081,2409.787728,2672.996246,2468.071815,2749.001511,2420.201565,2550.705201,2435.190915,2398.032864,2522.84715,2464.557826,2461.37679,2227.505174,2540.939148,2388.767383,2436.307279,2697.939884,2672.034525,2461.787059,2419.204886,2431.142599,2444.051374,2645.161306,2456.933223,2380.478017,2256.985729,2474.147077,2709.177747,2463.162926
45,1072,2385.836909,2451.493879,2182.111394,2392.964759,2303.896216,2308.824334,2473.460006,2476.652529,2375.16085,2081.746208,2410.480325,2322.863615,2118.076524,2236.274187,2478.345583,2321.239038,2442.115129,2306.626819,2570.46769,2214.73283,2475.454911,2700.643988,2447.924,2377.011274,2212.482369,2162.062516,2456.832732,2331.871439,2335.477395,2269.461388,2448.472357,2461.870784,2359.098361,2310.320567,2609.778703,2182.484622,2401.756314,2409.117977,2393.631436,2423.786497,2664.925994,2674.129158,2436.238602,2705.823479,2541.871764,2449.595068,2206.965343,2396.095149,2294.67989,2492.672563,2398.088378,2267.762774,2436.43196,2600.882089,2516.673288,2457.68813,2312.074447,2440.879733,2171.825384,2298.487481,2137.761512,2408.469912,2490.619097,2475.427822,2414.992189,2218.898319,2425.719962,2487.698067,2456.776315,2438.524819,2385.589062,2317.501252,2385.339203,2462.950178,2493.920779,2456.257306,2189.107381,2389.725466,2400.189478,2362.50438,2283.466135,2344.515161,2518.701976,2452.732138,2468.945858,2432.438937,2489.430971,2450.263866,2271.026084,2489.863219,2480.935315,2356.812365,2435.75868,2551.269111,2493.312278,2265.561379,2378.140201,2346.624134,2448.878942,2199.087507
45,1073,2180.894385,2431.441274,2271.682283,2434.200806,2482.262899,2405.822463,2454.761662,2322.205045,2288.104744,2486.396857,2195.675277,2348.372367,2262.226269,2371.819682,2396.946775,2387.994049,2310.062129,2461.240655,2176.520716,2399.948788,2645.145275,2552.786511,2337.13978,2540.937983,2286.421128,2372.39008,2526.34327,2497.90688,2605.596319,2402.099816,2661.752203,2472.555596,2466.652972,2178.718631,2298.174481,2349.710117,2446.34639,2382.094054,2150.567958,2491.450354,2564.655884,2301.303712,2477.925445,2405.329729,2442.511516,2341.075303,2463.773971,2495.401814,2578.232331,2426.765523,2378.547071,2319.1844,2467.669314,2414.45344,2226.114584,2314.127365,2385.745105,2376.135517,2405.183124,2171.52824,2438.298242,2559.848064,2443.623661,2343.318919,2447.397356,2318.763576,2375.683697,2431.058235,2528.600521,2346.658745,2115.776331,2274.036978,2422.805344,2431.647934,2470.685355,2452.965377,2107.790151,2451.413793,2332.396292,2282.345855,2376.534275,2359.819575,2385.790387,2441.58671,2165.600184,2151.766073,2336.954205,2409.376901,2153.51769,2380.450983,2213.754877,1999.278528,2469.735784,2716.056523,2571.721078,2422.690205,2377.204403,2378.568717,2380.526041,2366.401222
45,1074,2512.062718,2709.204681,2451.849865,2380.278799,2363.690987,2429.760889,2443.250857,2283.710062,2419.597941,2377.261683,2599.946949,2346.26593,2222.170908,2540.293415,2577.66986,2787.95733,2443.963478,2515.673148,2358.875477,2436.419127,2519.576379,2638.14846,2592.453174,2407.312819,2633.223626,2301.371138,2587.135199,2748.689274,2624.204689,2426.736416,2483.682582,2601.46674,2482.644642,2488.16253,2689.786102,2652.350859,2313.52712,2420.449698,2612.243012,2520.915864,2428.902839,2710.512006,2608.153907,2560.423266,2306.972706,2327.849458,2435.811519,2599.285142,2523.502064,2359.082471,2641.827062,2528.639894,2399.679688,2429.527167,2445.84,2566.964483,2290.081442,2448.092481,2317.751139,2553.14725,2715.66637,2639.584158,2602.798359,2531.215345,2359.516801,2692.345839,2599.2813,2545.659401,2467.039075,2652.131942,2247.298775,2501.783258,2299.256212,2452.849137,2407.3811,2501.058586,2557.856324,2674.135517,2470.996959,2332.544023,2657.739483,2653.673201,2664.814788,2442.712925,2462.682345,2531.248783,2555.817317,2488.690504,2415.82683,2483.571849,2556.004588,2299.264186,2563.22721,2642.072277,2682.457172,2530.647948,2506.851337,2487.953876,2460.024222,2467.779632
45,1075,2812.959681,2731.053615,2793.489397,2973.391232,2583.790743,2708.919636,2928.930338,2604.532591,2681.022566,2640.086793,2860.40893,2549.393474,2588.163295,2658.565564,2643.709913,2809.799461,2406.189229,2835.981973,2768.870852,2672.424195,2677.038847,2345.751014,2780.741052,2550.611692,2706.131679,2875.877149,2927.477491,2689.354784,2639.801092,2722.72065,2726.733898,2776.735987,2543.268565,2623.128968,2915.950718,2747.410178,2725.09017,2536.215882,2499.421958,2661.018379,2750.019519,2616.080045,2680.113306,2719.399205,2517.261888,2594.572808,2740.060263,2988.807922,2730.867445,2519.50011,3074.417487,2652.452674,2806.078348,2712.945843,2578.488481,2789.781927,2888.794672,2781.319894,2673.788269,2660.431055,2920.336842,2689.972522,2728.265495,2688.460061,2699.408667,2729.320981,2514.686472,2798.340318,2637.366898,2603.71382,2800.567315,2897.085378,2752.821952,2323.220015,2615.368973,2644.639009,2838.689645,2793.706831,2528.093532,2795.467984,2725.329277,3051.046798,2627.584017,2481.524933,2483.346157,2622.51114,2861.774407,2643.93915,2472.885651,2572.258547,2577.149189,2620.181132,2833.838543,2752.687776,2854.351279,2615.38906,2682.242059,2660.574239,2777.434359,2662.014342
45,1076,2763.910063,2718.87998,2584.780944,2642.158092,2753.952557,2978.089763,2755.379259,2435.479608,2666.958829,2533.840947,2648.846804,2550.998724,2632.46204,2612.012871,2531.193536,2459.974718,2686.274766,2488.364083,2673.771467,2502.820829,2526.530183,2737.970721,2555.875927,2493.620598,2767.095733,2784.711052,2603.079109,2530.250085,2464.470107,2746.648363,2382.231187,3023.03709,2625.299378,2632.21294,2899.608874,2629.941307,2615.772676,2537.175125,2438.341506,2764.946134,2636.77285,2651.317666,2660.35662,2751.36235,2699.802687,2604.471327,2743.14735,2618.898749,2647.043432,2579.233298,2845.020079,2630.528782,2958.576949,2800.302851,2629.679856,2718.627081,2677.677601,2817.086997,2680.641265,2791.983683,2523.271654,2507.751358,2475.06424,3045.278518,3086.196948,2651.686888,2803.695383,2649.606231,2591.279544,2348.230802,2667.118545,3013.98656,2597.726292,2602.528789,2678.550589,2537.124525,2725.260922,2621.92244,2459.618084,2438.489732,2648.970324,2654.433064,2725.484664,2479.109979,2590.645834,2583.325414,2760.101774,2682.793498,2590.784286,2654.376571,2471.194977,2546.150193,2648.55847,2635.190115,2724.947325,2766.062829,2941.54613,2589.788377,2735.575824,2598.620619
45,1077,2563.021957,2618.282028,2739.1224,2490.570203,2670.14619,2723.249667,2647.515586,2614.904243,2387.912005,2410.939345,2624.520192,2717.382313,2453.261961,2749.223581,2487.444933,2495.673927,2614.81072,2773.4052,2603.980671,2651.381634,2664.117879,2756.420801,2741.236064,2492.368537,2618.65541,2726.890197,2504.715458,2416.992963,2609.64609,2516.166685,2498.433245,2567.309432,2722.619737,2641.456661,2508.367575,2622.971414,2686.2095,2569.293342,2570.61143,2381.131316,2654.672527,2501.726665,2505.051293,2829.358183,2584.197678,2357.567447,2752.466491,2682.883398,2506.076138,2675.266511,2515.173485,2808.225134,2617.030746,2558.000482,2531.786208,2557.604588,2510.848952,2759.903407,2671.054667,2825.203307,2537.917532,2543.471997,2740.477803,2647.050858,2397.979011,2468.732985,2611.169753,2606.989044,2591.033731,2512.927593,2418.582963,2659.441397,2649.841231,2438.789144,2458.38142,2502.390459,2803.341491,2567.556531,2489.05965,2400.562271,2770.628216,2592.620758,2499.7996,2530.536808,2562.415717,2756.22322,2394.502833,2730.953906,2531.029828,2525.954851,2551.178008,2737.446463,2585.12439,2475.123856,2798.357765,2582.164745,2539.607501,2472.963045,2759.262985,2385.570287
