day,hour,scenario_1,scenario_2,scenario_3,scenario_4,scenario_5,scenario_6,scenario_7,scenario_8,scenario_9,scenario_10,scenario_11,scenario_12,scenario_13,scenario_14,scenario_15,scenario_16,scenario_17,scenario_18,scenario_19,scenario_20,scenario_21,scenario_22,scenario_23,scenario_24,scenario_25,scenario_26,scenario_27,scenario_28,scenario_29,scenario_30,scenario_31,scenario_32,scenario_33,scenario_34,scenario_35,scenario_36,scenario_37,scenario_38,scenario_39,scenario_40,scenario_41,scenario_42,scenario_43,scenario_44,scenario_45,scenario_46,scenario_47,scenario_48,scenario_49,scenario_50,scenario_51,scenario_52,scenario_53,scenario_54,scenario_55,scenario_56,scenario_57,scenario_58,scenario_59,scenario_60,scenario_61,scenario_62,scenario_63,scenario_64,scenario_65,scenario_66,scenario_67,scenario_68,scenario_69,scenario_70,scenario_71,scenario_72,scenario_73,scenario_74,scenario_75,scenario_76,scenario_77,scenario_78,scenario_79,scenario_80,scenario_81,scenario_82,scenario_83,scenario_84,scenario_85,scenario_86,scenario_87,scenario_88,scenario_89,scenario_90,scenario_91,scenario_92,scenario_93,scenario_94,scenario_95,scenario_96,scenario_97,scenario_98,scenario_99,scenario_100
35,819,1682.843105,1537.966247,1516.269707,1562.762687,1533.731938,1481.223464,1576.561109,1551.046148,1551.503994,1499.834297,1487.233265,1716.591406,1465.431305,1507.367366,1449.53746,1563.576526,1507.055672,1645.366799,1458.07875,1550.570176,1516.471638,1546.023393,1510.285728,1580.520281,1600.12711,1575.594985,1477.375744,1589.257601,1475.040946,1399.102707,1620.154491,1643.881967,1580.364157,1610.60129,1751.614798,1492.267695,1672.83104,1516.602135,1542.650692,1572.553074,1501.374942,1677.372283,1616.569394,1583.413225,1527.033074,1627.483938,1502.593406,1618.768225,1623.743131,1613.928284,1414.788307,1623.580994,1487.518,1623.568634,1626.201438,1485.284777,1469.596853,1484.921502,1683.158594,1465.076574,1583.046058,1495.212242,1680.205434,1609.485804,1510.494888,1523.104995,1595.321512,1659.798388,1613.387059,1600.185455,1476.658211,1582.747819,1501.142183,1491.667049,1475.380964,1662.553852,1640.243434,1523.047012,1550.957438,1606.585374,1507.862216,1485.195028,1461.227056,1644.489812,1655.710599,1640.079386,1533.578787,1660.0049,1568.729364,1501.439642,1518.684305,1493.487533,1469.718493,1729.059235,1543.494804,1696.159073,1610.941384,1487.845817,1558.314093,1433.379484
35,820,1630.856706,1550.967855,1616.669541,1544.975814,1559.133933,1607.838475,1531.016367,1755.464016,1559.222849,1622.855345,1546.768916,1658.988975,1648.334306,1632.729846,1488.848837,1672.609783,1602.648386,1626.526829,1552.612604,1510.248956,1652.258911,1651.507452,1463.114905,1521.918366,1517.806416,1634.927211,1549.846917,1707.777403,1541.325664,1606.850202,1597.469196,1588.739728,1545.293605,1652.475506,1760.855067,1618.372364,1722.620815,1602.481173,1621.296932,1527.4355,1605.512143,1659.543209,1684.812618,1596.430082,1522.438107,1648.633655,1568.737602,1647.920352,1657.931183,1660.558288,1559.401197,1665.447845,1535.316644,1630.198122,1748.97034,1568.070655,1540.499937,1678.218163,1740.884273,1422.492589,1585.481005,1520.721081,1650.66898,1696.400734,1503.980105,1548.020266,1531.416564,1649.943542,1677.449092,1620.640837,1595.317865,1586.509471,1463.329582,1605.279402,1528.793038,1569.501035,1718.456946,1534.028537,1629.049302,1694.821954,1629.985977,1505.767352,1536.627318,1646.880899,1651.280739,1687.022534,1604.60492,1740.224505,1684.087269,1602.009527,1577.319974,1474.614616,1573.308004,1694.128903,1617.779464,1741.008074,1566.357454,1612.900258,1728.178912,1568.668808
35,821,1733.654815,1661.603865,1649.0108,1712.08921,1547.746405,1687.192781,1557.931353,1754.842563,1676.724887,1708.897814,1737.159425,1767.474104,1737.701971,1681.27694,1678.07997,1783.994049,1646.308243,1843.906549,1647.501754,1622.799344,1683.376314,1785.683187,1537.929008,1663.175031,1736.962127,1796.485043,1772.822432,1667.22568,1588.028029,1785.271146,1678.407089,1778.335985,1735.782804,1631.234552,1651.371018,1612.607404,1641.372514,1673.668227,1745.407383,1689.201671,1624.173994,1696.260162,1910.5842,1763.861898,1646.293765,1871.723806,1646.167294,1573.381506,1603.95195,1839.004421,1629.37585,1785.090582,1742.684368,1828.695488,1714.413513,1499.11665,1499.238283,1816.13921,1664.151612,1691.481586,1697.700364,1450.160137,1756.606339,1747.840616,1604.606209,1643.90804,1704.64499,1579.24817,1719.234188,1686.449701,1794.638763,1728.129612,1700.219757,1761.748701,1584.813853,1582.506566,1714.920727,1687.157672,1732.44087,1601.755843,1744.710753,1669.058485,1645.480332,1756.32662,1731.103443,1679.212322,1560.71297,1851.382455,1647.533268,1579.35176,1706.155632,1581.34192,1671.253071,1663.11751,1817.335654,1722.698124,1788.094713,1575.607517,1769.683614,1556.098291
35,822,1923.676544,1892.781237,1827.79675,1923.361564,1700.553827,1873.018541,1850.082377,2059.518333,1919.23355,2017.230663,1843.335877,2030.373147,1910.591132,1759.333934,1721.211886,1943.046127,1906.983151,1922.718872,1677.160267,1968.20298,1952.376097,1970.944746,1796.086713,1904.853574,1777.098839,1922.123062,1791.360803,1921.915764,1917.956076,2008.577093,1672.492769,1909.597855,2042.599141,1950.116529,2020.303752,1863.211467,1859.086464,1812.130144,1984.190377,1854.642326,1924.962226,1955.50671,2140.912807,2102.149658,1897.349906,1953.264632,1833.22478,1749.178311,1966.769888,2062.75739,1797.723922,1979.837423,1786.493803,1958.752065,1972.992791,1833.71992,1736.992839,1892.67124,1852.743028,1886.292052,1925.738254,1802.842444,1977.814319,1792.886533,1772.590651,1891.757652,1973.992308,1969.835304,1948.962259,1937.568508,1895.895196,2092.606844,1909.593635,1914.989422,1755.551045,1938.825161,1667.795107,2040.771787,1832.141789,1778.519138,1856.151632,1949.141917,1864.459215,1896.292622,1982.110566,1782.423603,1784.221865,2003.450105,1821.764196,1903.257658,1905.99117,1812.090984,1715.583175,1880.07283,1799.361843,1822.231598,1935.228161,1881.927733,1864.504127,1826.283148
35,823,2187.165218,2294.408156,2157.837204,2095.78669,2095.369938,2224.062142,2159.691099,2126.110006,2018.775938,2213.930743,2206.214118,2298.086787,2144.078621,2172.207089,2230.704075,2300.068107,2323.197199,2005.364837,2071.309814,2295.641993,2016.276069,2134.282459,2093.08807,2111.289175,2004.116239,2309.311001,2165.799533,2165.457242,2121.732776,2168.862584,1916.572866,2074.73824,2264.342479,2245.687533,2124.076757,2098.220634,2191.701261,2095.701305,2393.133472,2149.035475,2261.329582,2309.478957,2229.477759,2336.89888,2155.594785,2464.988794,2248.648518,2034.341625,2260.116556,2248.109008,2147.041558,2345.924124,2089.92615,2183.276818,2272.746637,2046.96939,1916.918284,2094.722416,2293.509263,2137.100793,2128.696792,2139.508677,2135.736571,2010.921972,2179.990408,2038.144898,2360.076705,2246.061795,2149.561701,2224.534789,2235.980451,2295.603922,2330.738212,2243.667454,2260.739638,2191.857936,2077.045644,2393.370882,2199.788044,2198.669551,2116.327042,2045.801226,2117.467167,2226.098477,2122.137217,2026.863214,2205.352896,2172.063275,2108.216075,1914.575848,2237.799498,1991.812796,2137.925165,2119.225659,2011.174943,2117.565347,2209.849508,2101.740433,2140.959637,2057.576674
35,824,2075.678447,2415.534667,2417.138463,2385.694376,2382.568711,2463.376505,2347.548216,2171.678109,2294.515518,2484.288081,2327.75887,2372.601598,2357.349664,2318.638469,2373.736558,2258.540111,2557.345026,2115.58508,2304.780821,2503.278484,2254.176982,2274.858015,2190.164373,2245.597909,2309.775049,2338.879548,2149.503885,2186.873887,2295.819404,2292.579186,2163.26956,2267.381746,2295.098079,2266.679159,2298.094769,2323.560309,2167.492576,2364.255273,2404.689133,2339.844078,2216.553888,2371.985092,2335.954385,2259.301889,2300.067262,2473.360927,2461.294769,2270.542655,2492.014939,2263.789883,2385.191351,2423.761125,2188.581846,2437.358194,2304.387305,2236.12462,2344.385139,2431.468348,2344.414629,2174.627319,2334.124446,2413.420385,2325.528325,2188.907621,2342.697745,2268.869701,2277.754294,2374.027791,2314.824528,2285.45672,2630.680179,2451.103967,2392.333992,2510.711759,2355.500742,2298.442817,2513.960713,2501.576359,2613.218242,2361.007333,2507.089246,2412.847412,2363.029926,2359.018924,2371.014565,2283.513266,2314.93618,2395.77477,2276.50524,2154.841331,2337.100042,2564.417539,2509.510493,2158.124082,2184.680272,2250.74987,2363.76802,2387.07613,2339.111943,2275.592669
35,825,2298.890048,2584.63773,2562.22853,2573.613413,2651.411458,2766.133533,2336.348782,2456.287901,2707.183082,2543.525069,2436.16322,2758.597271,2408.258015,2495.137227,2510.989068,2355.53537,2743.205354,2387.402112,2434.378563,2605.721908,2632.466667,2352.480764,2423.177638,2508.561168,2563.971658,2482.711578,2238.153065,2709.862209,2459.236257,2299.71666,2470.968095,2384.934321,2451.129852,2524.866969,2639.343417,2611.804676,2570.537474,2463.533103,2485.658389,2679.450707,2384.238084,2419.028363,2637.460865,2541.493475,2573.530252,2482.950878,2548.816413,2478.060517,2566.598512,2447.408591,2561.246149,2577.418757,2475.993417,2609.46178,2634.951774,2587.904186,2459.456325,2603.106453,2380.340013,2491.790449,2645.644023,2497.605173,2595.944404,2481.663765,2415.688294,2439.983901,2488.225691,2596.195926,2411.123544,2552.963514,2635.041244,2520.922228,2453.175041,2530.36875,2516.41641,2360.019021,2808.390555,2581.059099,2613.218414,2504.922166,2593.259868,2647.074715,2341.955416,2490.684505,2608.644914,2377.877945,2541.942479,2520.156392,2425.931556,2159.079926,2532.445129,2633.737151,2639.970134,2248.118116,2360.431217,2506.181761,2514.014389,2458.616805,2519.28782,2439.505561
35,826,2560.763922,2483.47944,2575.277422,2744.453473,2671.198176,2760.733182,2517.89045,2538.510542,2917.251213,2652.076634,2669.067457,2689.391486,2544.969487,2657.771245,2766.413092,2437.495151,2838.129598,2548.195634,2550.550389,2838.766128,2820.203663,2612.194384,2586.976225,2629.739812,2709.23163,2549.200317,2492.191405,2709.612434,2352.129458,2497.109627,2545.334465,2675.893419,2965.688156,2649.325001,2838.222835,2726.40577,2764.022945,2728.055138,2661.045162,2812.141915,2581.759031,2536.878653,2793.055015,2919.524809,2680.739718,2445.46697,2680.154568,2612.418186,2827.203398,2449.434847,2884.004715,2459.667004,2742.916014,2722.323688,2926.206371,2656.296659,2649.728532,2488.658835,2812.666356,2731.754713,2689.544445,2648.099132,2634.828116,2925.069797,2709.039405,2461.934274,2668.961409,2837.130052,2537.531105,2794.303782,2910.226579,2852.608201,2704.339413,2832.84754,2819.298274,2729.766305,2705.965941,2552.340759,2796.088597,2882.316587,2593.799175,2816.187759,2602.895174,2712.25247,2804.647981,2630.802392,2385.451706,2655.550763,2380.042528,2329.984185,2554.730068,2770.88168,2793.439693,2482.905525,2454.173878,2622.673099,2628.767061,2623.483084,2626.483673,2647.252807
35,827,2578.189614,2344.722632,2562.50591,2697.354689,2727.645649,2902.015978,2736.167277,2708.072382,3145.037102,2713.803775,2891.877621,2791.476411,2625.058155,2623.297538,2632.443938,2605.551682,2783.459152,2918.092195,2629.259134,2912.471057,2882.625099,2749.435621,2558.731802,2793.206129,2670.930596,2722.015581,2568.78341,3024.344313,2604.830868,2756.492078,2579.250109,2611.073638,2683.584607,2510.887565,3057.854857,2642.299442,2838.275353,2766.293394,2683.614875,2952.074619,2690.713527,2812.974515,2784.993928,2920.507571,2848.004795,2515.044385,2758.603821,2596.369375,2760.503263,2596.148304,2830.408105,2705.335888,2648.742313,2621.619096,3083.486582,2783.30261,2743.301688,2463.10525,2941.381155,2993.231311,2675.678089,2690.050945,2612.186229,2937.604767,2805.929098,2553.48969,2591.219331,2947.844502,2802.156186,2574.417888,2941.505087,2720.588627,2688.578601,2540.147518,2792.968112,2975.881366,2671.600675,2555.405015,2924.895426,2762.730571,2866.680278,2892.266372,2822.883964,3005.098855,2772.743825,2823.998642,2621.804544,2764.398938,2641.488408,2425.209574,2775.191799,2758.545908,2952.064691,2697.572228,2676.395666,3033.582865,2792.652795,3021.447687,2624.338397,2832.500286
35,828,2618.384057,2477.18856,2526.211198,2590.551958,2557.766191,2587.612288,2568.633226,2510.079863,2868.966221,2549.298803,2693.711496,2590.923664,2568.922415,2500.893425,2597.681414,2405.196758,2544.580208,2435.237918,2537.81994,2537.800095,2551.036024,2706.490877,2583.325024,2620.879401,2490.171388,2823.904761,2583.09177,2829.338309,2355.516436,2445.010726,2547.930366,2528.451025,2496.541493,2515.637533,2737.156351,2445.781767,2520.018055,2464.740233,2675.217059,2822.271056,2622.33516,2595.96816,2610.46266,2700.401644,2576.342992,2439.299359,2624.990251,2468.394098,2642.099897,2597.726755,2676.443966,2527.277125,2647.513609,2392.594948,2683.975839,2624.51528,2956.170218,2437.244869,2870.591947,3059.922985,2505.027916,2556.537685,2678.478753,2653.127348,2687.791942,2423.322842,2474.682597,2741.679759,2721.77652,2594.31528,2768.377741,2728.742502,2444.173815,2448.3733,2785.176334,2657.30961,2508.463794,2549.702238,2641.887099,2652.194349,2781.247372,2730.544069,2484.535588,2629.102998,2764.094067,2525.747536,2576.534389,2520.477432,2604.784562,2451.960255,2665.246958,2507.92406,2570.203013,2479.051032,2617.826061,2966.059199,2494.932034,2686.238666,2746.517709,2713.205701
35,829,2384.3716,2318.586779,2138.975182,2422.689661,2290.799314,2240.813533,2369.280609,2418.56153,2584.695957,2402.17722,2455.045414,2370.40641,2251.658236,2411.626372,2493.800694,2332.00892,2254.197845,2323.336466,2455.069315,2344.743106,2307.658633,2262.42113,2418.939144,2341.188241,2299.195981,2696.616798,2333.665477,2459.541607,2337.088017,2135.651513,2479.738594,2217.027729,2588.432293,2474.840248,2590.690075,2192.643721,2206.031329,2152.455207,2363.89236,2638.931722,2382.045493,2336.92327,2396.122603,2357.388138,2427.50754,2255.123699,2397.029675,2101.955292,2558.0989,2331.373995,2530.267519,2263.184092,2362.534924,2277.499186,2433.149628,2611.266762,2611.412805,2396.500323,2577.793026,2436.871467,2363.467534,2331.628711,2385.806676,2563.984178,2502.831918,2539.139385,2365.05082,2422.081377,2356.286539,2458.240822,2547.013314,2691.223151,2262.346356,2229.131158,2297.170552,2281.810569,2365.159001,2421.619406,2277.615409,2375.758171,2320.292646,2440.676723,2379.468185,2324.973667,2295.256924,2161.535068,2516.658008,2226.140383,2424.815147,2392.772174,2341.813282,2435.052978,2440.536685,2312.553756,2212.204597,2770.251463,2435.653797,2289.169316,2413.589138,2579.533138
35,830,2294.168798,2223.549003,1977.701569,2441.096693,2241.422008,2159.23602,2374.123418,2329.703196,2460.464023,2213.971029,2421.297406,2411.629645,2293.342396,2243.912365,2317.220938,2349.099647,2357.65642,2299.601502,2591.90654,2319.910214,2254.32993,2283.8458,2220.370318,2275.043405,2271.826799,2381.339234,2215.089839,2161.686181,2090.607511,2248.398032,2244.837172,2249.576826,2396.400336,2452.25905,2694.20958,2188.939591,2323.681343,2438.616766,2366.101599,2450.485076,2213.922445,2026.171692,2284.671866,2220.516392,2284.360564,2364.025708,2409.012198,2138.837621,2259.032702,2186.603357,2414.518341,2310.289365,2378.358452,2097.917918,2336.902118,2522.376411,2402.903083,2302.814804,2353.048858,2332.257903,2394.857871,2270.021541,2252.33798,2156.049514,2303.095034,2401.154942,2299.730504,2213.85042,2209.729525,2248.003148,2210.292087,2443.529512,2243.121117,2171.553355,2100.426431,2216.218086,2474.921547,2300.050266,2340.839887,2143.36922,2151.533955,2371.215133,2196.375937,2264.851102,2266.656416,2107.376129,2382.493857,2119.024674,2325.818022,2313.196982,2235.024727,2392.318979,2456.294892,2313.579543,2333.276619,2518.20285,2488.576342,2235.368948,2296.655866,2344.635208
35,831,2216.451815,2315.425212,2006.784367,2221.555668,2085.921888,2114.49934,2292.061165,2190.246982,2265.50432,2106.388501,2383.981827,2342.392273,2177.715584,2348.252958,2226.799334,2145.805879,2300.411283,2242.281111,2358.274987,2124.674147,2540.875018,2134.071494,2278.478548,2179.597613,2253.55845,2071.537309,2322.855074,2080.666017,2300.015272,2246.570966,2266.592404,2267.001595,2387.32004,2341.531906,2314.045876,2029.570958,2116.918254,2291.800644,2345.123613,2454.526316,2215.323368,2212.168326,2154.699832,2298.3525,2167.011591,2124.755551,2346.637649,2170.685477,2134.803653,2076.344312,2341.50479,2392.769851,2135.678593,2009.246206,2332.946586,2556.783922,2151.436187,2406.225333,2311.824205,2156.435358,2334.454733,2280.716333,2162.663968,2341.795588,2314.427745,2244.714066,2365.220058,2123.113756,2190.52951,2186.027298,2053.667926,2315.50314,2120.277073,2083.562951,2309.040787,2141.477375,2229.503504,2091.144223,2308.886054,2160.980866,2141.032372,2473.744354,2104.186057,2318.321386,2260.174372,2201.187378,2183.765425,2056.128959,2411.916818,2129.257575,2086.357808,2034.66052,2317.807713,2231.284376,2389.351183,2394.004874,2316.673288,2436.143669,2240.375174,2361.428285
35,832,2135.000013,2116.253306,2036.742371,2243.059777,2034.561967,2117.037762,2071.623526,2109.040869,2344.317223,2144.133134,2291.363932,2143.762079,2136.118096,2236.370055,2116.978324,2147.312682,2088.157351,2155.17072,2196.122406,2232.354926,2342.828803,2166.74619,2303.60563,2070.141194,2191.344633,1978.700916,2154.55842,2229.631743,2210.350391,2087.058559,2312.770646,2290.792302,2087.352934,2308.446502,2254.569114,1916.329914,2243.042772,2414.019083,2163.717366,2190.028297,2331.019777,2144.17313,2371.283249,2372.454013,2351.756176,1915.555777,2218.047328,2087.662251,2149.668171,2089.260221,2328.723517,2343.585806,2146.941399,1960.742088,2254.934398,2190.949829,2082.167033,2138.299589,2311.052533,2131.61324,2204.920608,2325.809796,2166.491852,2406.476839,2144.39627,2209.736676,2428.595104,1983.808972,1995.773263,2400.787859,2170.333442,2160.203888,2036.293052,2098.185498,2196.242416,2236.280983,2182.668847,2063.101931,2343.226029,2214.925995,2160.016415,2263.967083,2224.285525,2026.179322,2072.44538,1977.493575,2129.445272,2047.229803,2365.052544,2100.085459,2136.231206,1970.232296,2142.196027,2376.426595,2200.797872,2239.01351,2400.819732,2439.539298,2128.582037,2296.030395
35,833,2003.326557,2247.57399,2019.225075,2130.424497,2234.982148,2121.910545,2215.602515,1948.492408,2148.112584,2200.12538,2282.263952,2143.724813,2092.35997,2365.681109,2013.438156,2229.646147,2105.389876,2091.926585,2007.58938,2164.832415,2147.626797,2201.62683,2326.750174,2031.438941,2295.314292,2019.004155,2064.30603,2181.761934,1984.551571,2062.834803,2115.545167,2186.749473,2069.203148,2397.24588,2192.855449,1940.536722,2219.956455,2247.83252,2170.992469,2151.92129,2203.168359,2020.95857,2260.330643,2307.931793,2287.720716,1952.335068,2353.629211,2085.263143,2281.362909,2043.041992,2136.338842,2255.404286,2057.465501,2128.492167,2250.760136,2032.001836,1956.328152,1996.848388,2129.729416,2065.61346,2302.568811,2478.47128,2219.902437,2352.6462,2126.928476,2178.297357,2247.728955,2145.248655,2059.659135,2223.796916,2320.903395,2182.857139,1927.262932,2154.016522,2220.466946,2224.337126,2200.835979,2039.020475,2142.934475,2155.399086,2250.79664,2044.567889,2491.891249,2012.339583,2048.213139,2033.637119,2198.983055,2249.313781,2280.991111,2116.260955,2227.434757,2038.75939,2255.50344,2259.510361,2243.041635,2203.94753,2110.072348,2254.665265,2026.21625,2152.224103
35,834,2269.930568,2249.52291,2086.374659,2327.58149,2392.918983,2201.681353,2471.630749,2223.472273,2541.694803,2349.583637,2251.426136,2388.409386,2245.946847,2549.400814,2273.143733,2509.16828,2471.404427,2172.201384,2239.267926,2389.916036,2305.408009,2382.970251,2376.338126,2337.471583,2405.196511,2122.000705,2457.207216,2213.186398,2306.524311,2276.213325,2272.258881,2261.513553,2255.647752,2423.165737,2459.750472,2157.558253,2342.026472,2479.329408,2319.555885,2301.246882,2438.603367,2317.157932,2276.508442,2445.965121,2496.369081,2277.762818,2358.505611,2284.872879,2352.348663,2357.951928,2178.668648,2341.498162,2365.317882,2461.162311,2498.660852,2176.444842,2142.020566,2361.646133,2280.470837,2380.674424,2531.046018,2379.200787,2355.724412,2444.448362,2343.392333,2341.276875,2303.840076,2446.540602,2257.163322,2365.24371,2325.696081,2266.593798,2151.032862,2323.49284,2362.247776,2456.657747,2366.782608,2158.707077,2496.067884,2244.109773,2453.810639,2441.096579,2541.773702,2198.597076,2302.796781,2294.339908,2381.77297,2389.671856,2341.189732,2152.112484,2184.713191,2612.679825,2364.919069,2307.243879,2243.913878,2357.049031,2052.010339,2407.446468,2179.709939,2464.873521
35,835,2303.889551,2431.693495,2393.714915,2567.819002,2598.486664,2386.871423,2434.246685,2340.844189,2468.406092,2510.247677,2434.839571,2579.886576,2403.529713,2632.299854,2380.021058,2556.301638,2386.068002,2307.787937,2539.483372,2453.270848,2282.582132,2573.747735,2384.386763,2481.399623,2637.683254,2337.604426,2514.23364,2391.397223,2364.087169,2414.619111,2161.03302,2388.746848,2397.957254,2409.993431,2261.922913,2420.744615,2495.085696,2512.311147,2343.584846,2450.38765,2665.22717,2459.914696,2213.543071,2445.391386,2928.788357,2376.87813,2361.317858,2398.571171,2537.703552,2513.976224,2402.250349,2639.258645,2522.800802,2427.51666,2350.216248,2357.261248,2358.70817,2572.023727,2385.920201,2459.951618,2471.77698,2532.136992,2299.990564,2402.383566,2297.477162,2646.564174,2349.60271,2699.325959,2461.869964,2199.863462,2604.355887,2444.323691,2583.48517,2415.413815,2277.24074,2574.684443,2586.917888,2210.605596,2721.911413,2480.329258,2907.150838,2603.001029,2614.095706,2307.964757,2594.908581,2480.622018,2429.969738,2655.031143,2604.388558,2335.655376,2461.159039,2692.328329,2503.741318,2496.402462,2298.135076,2769.353102,2206.810328,2378.411827,2339.997736,2585.346585
35,836,2401.652686,2514.239229,2398.502763,2291.377202,2506.691821,2546.842491,2319.099425,1986.323718,2607.770345,2388.251495,2280.995332,2446.096649,2287.890601,2276.376802,2183.570242,2358.918237,2422.52439,2260.055303,2447.835682,2326.965446,2389.393195,2421.916855,2329.846627,2421.327392,2508.963559,2366.576104,2661.648766,2346.99786,2256.996979,2398.757212,2098.424803,2320.779425,2402.923856,2465.904462,2332.096418,2236.167124,2583.473357,2450.425404,2397.561808,2280.299651,2609.197669,2496.025793,2351.114593,2332.08187,2583.034762,2400.284168,2426.994512,2440.195725,2419.690274,2468.282241,2419.64999,2619.574649,2516.417192,2481.392582,2332.854663,2102.519008,2531.613484,2377.047981,2289.170709,2422.450783,2378.773511,2456.986079,2334.765948,2333.067224,2437.89153,2445.78091,2407.236485,2548.854149,2538.758593,2228.500797,2323.832266,2281.656163,2596.476292,2332.247497,2025.54402,2710.704994,2459.394603,2177.884058,2400.055651,2203.164791,2777.847917,2494.642623,2464.615116,2276.464183,2500.146282,2274.042802,2446.320486,2543.849778,2496.556263,2296.852057,2352.043215,2622.271188,2364.485391,2621.65287,2368.177383,2522.501115,2199.642318,2405.280226,2253.706342,2680.25317
35,837,2381.702089,2587.641444,2420.912832,2298.126515,2378.188946,2451.520441,2326.240291,2225.074312,2442.777848,2310.584607,2208.695626,2425.637369,2578.754573,2369.195441,2064.231156,2283.878863,2339.827735,2183.646003,2273.380744,2303.470608,2274.864317,2284.423862,2332.565758,2350.01846,2417.699552,2257.652238,2529.028617,2155.664011,2012.507335,2552.662245,2190.352113,2347.061675,2286.596854,2382.51355,2375.441137,2284.141996,2446.224112,2492.495063,2309.311341,2369.197962,2382.16137,2387.093004,2353.899055,2348.404284,2408.352773,2296.161194,2431.692017,2494.506229,2471.019617,2495.33476,2197.290778,2352.21156,2526.942469,2444.002969,2284.711111,2171.309759,2542.734902,2399.941787,2175.87206,2333.392219,2326.056058,2519.137825,2280.043231,2234.080231,2307.244383,2249.214437,2353.902592,2473.586048,2423.203609,2308.429661,2406.307009,2305.372084,2393.111279,2402.790814,2137.095337,2619.632013,2467.989484,2198.301156,2562.04927,2432.372096,2396.031789,2514.195778,2443.156442,2298.746295,2517.916219,2330.946391,2435.229059,2146.668573,2338.689206,2210.960426,2252.87137,2676.483538,2185.374935,2638.420039,2306.969104,2377.647419,2311.263432,2260.756861,2438.573288,2587.332151
35,838,2167.187403,2302.597702,2210.533049,2151.440199,2162.166103,2365.471974,2225.137016,2089.514151,2209.214652,2168.423946,2063.868288,2240.642477,2224.354727,2113.703317,2010.857871,2280.28185,1961.916917,2056.261151,2189.632216,2241.765965,2242.48939,2348.911125,2182.97429,2088.690263,2252.211668,2317.843412,2385.971529,2203.2031,1894.17094,2229.385373,1955.985119,2164.791381,2116.730533,2157.351619,2060.922774,2205.863221,2264.101104,2239.1446,2080.854954,2133.320698,2245.794032,2288.87086,2138.793657,2094.211366,2193.075546,2395.698833,2373.214512,2366.445706,2348.90959,2266.179632,2259.737013,2005.487065,2146.207049,2192.740355,2058.341336,2169.151058,2478.67267,2201.525624,2156.583423,2093.581599,2261.732493,2406.265058,2099.046639,2116.520525,2183.612935,2175.311374,2299.566063,2323.715975,2200.827531,2145.290617,2068.308922,2137.827605,2227.281208,2034.346158,2150.17449,2225.325043,2224.728017,2214.478648,2383.818825,2114.413039,2066.561157,2229.18189,2275.688982,2050.325016,2326.686471,2205.025543,2316.795198,2205.54733,2201.732629,2129.540117,2063.842423,2382.929452,2189.659928,2401.522662,1996.345714,2416.510995,2359.012456,2147.7009,2287.950306,2294.652067
35,839,1976.677046,2044.821384,1941.3224,1913.471762,1838.881826,2071.039016,2104.081429,1865.219288,1992.742895,1888.721262,1991.905893,2009.951851,1846.195269,1929.305856,1790.419655,2086.389183,1782.161959,1713.58591,2057.158702,1780.71297,2023.640147,2021.703493,1944.789129,1980.386998,1890.881111,2147.913568,1910.35107,1952.073817,1823.020695,1965.716632,1880.886448,1845.09122,1788.974314,2186.319226,1848.459647,1906.557931,1992.669883,2063.391002,1916.033694,1810.873191,1977.109666,1974.605992,2055.921407,1925.181418,1955.351069,1953.744012,2027.966891,2096.371612,2101.558588,2010.550684,1939.471462,1868.800292,1965.473636,1862.261436,1840.782096,2001.160469,2184.283135,1940.366164,1945.832811,1903.174384,1890.650859,1935.703776,1835.890702,1746.698463,1957.572417,1887.015813,2109.09,2090.461865,2044.486137,1865.386598,1881.936033,1739.894148,1879.208886,2062.912999,1702.324682,1997.673869,1974.172425,2098.101924,2016.048222,1860.978201,1933.945784,2033.72295,2068.746495,1893.604591,2095.447458,2020.751152,1894.624106,1914.330618,2023.923261,1882.935181,1913.297162,2003.444861,1818.273414,1950.096158,1761.699653,2096.157673,1969.540541,1921.486232,1966.678829,2134.63261
35,840,1794.869018,1686.955518,1696.383893,1595.061624,1515.227876,1698.801586,1790.447551,1602.303592,1630.865636,1569.811056,1677.442349,1607.71999,1671.781875,1652.585111,1448.288396,1702.120168,1461.34823,1553.176418,1667.241656,1634.339362,1693.636803,1671.803255,1767.835428,1675.970318,1740.225222,1747.293462,1574.909816,1625.119733,1623.752944,1737.558742,1652.421961,1577.014354,1632.217614,1622.791022,1732.122067,1569.092773,1621.681099,1695.859962,1677.863926,1540.946196,1680.611452,1745.546583,1674.933526,1561.312393,1576.782762,1702.062265,1773.196309,1777.672671,1717.28325,1693.324048,1709.779892,1478.510669,1676.364397,1529.904371,1517.153502,1561.260174,1811.511324,1694.329986,1710.545593,1684.263595,1694.45205,1632.177393,1655.130799,1562.617355,1561.591248,1674.892542,1819.347658,1852.683285,1707.761881,1635.541085,1580.470173,1446.816035,1584.295734,1753.173005,1425.303865,1740.496266,1618.276895,1761.555939,1689.217498,1620.908131,1765.708848,1822.624687,1686.090173,1540.477981,1793.477871,1761.931069,1670.09399,1675.193806,1765.819344,1647.691234,1757.330939,1629.500401,1520.876846,1580.227696,1560.62545,1735.864191,1645.222965,1574.377746,1656.915943,1827.252952
